Date,Momentum,BXM Volatility,Mkt-RF,SMB,HML,RF,HY Credit Spread,IG Credit Spread,VIX
2001-02-28,0.0109,-0.058045908351360254,-0.0148,0.0044,0.008100000000000001,0.0002,-0.0040622940088790305,0.09004188197712448,0.2526758988792275
2001-03-31,0.0012,-0.05786895595858166,0.011899999999999999,0.0166,-0.006,0.00018999999999999998,0.03335866349730954,-0.0003618599641441733,0.010177277002481944
2001-04-30,-0.0111,0.029113111266754643,0.0003,0.0073,-0.0051,0.0002,0.0,-0.07943968045873628,-0.11691047647228059
2001-05-31,-0.0055000000000000005,0.0135920114358008,0.0073,-0.0029,-0.0016,0.00015,-0.1167992677462506,-0.03306415511950078,-0.11817562153859296
2001-06-30,-0.0102,-0.015281284953231555,0.0034999999999999996,0.0245,-0.0089,0.00013000000000000002,0.0738972462020413,-0.04176749334128349,-0.17212636340521215
2001-07-31,0.0014000000000000002,0.015950350489495335,0.005,-0.0051,0.0012,0.00014,0.0068259650703996755,0.040551687720393303,0.12602701270437278
2001-08-31,-0.0083,-0.03892059506108492,0.0042,-0.0039000000000000003,0.0029,0.00013000000000000002,0.0,0.032711332967764406,0.14205183545472222
2001-09-30,-0.005,-0.11104906038997786,0.0225,0.004,0.0051,0.00018,0.22232689140765372,0.2031650843833237,0.24787531280743824
2001-10-31,-0.009899999999999999,0.012842900234805832,0.0018,0.013600000000000001,-0.0022,0.0001,-0.016474837203504844,-0.004494389587839542,0.04978890466969199
2001-11-30,0.0022,0.03433679545335977,-0.0014000000000000002,-0.002,0.0029,8e-05,-0.11116049489588997,-0.09087985376755014,-0.3419700691992338
2001-12-31,-0.0024,0.025225147486636956,-0.0104,0.0021,0.0078000000000000005,7e-05,-0.08656143322500842,-0.09958286061010391,-0.0016793035365276765
2002-01-31,0.0034000000000000002,0.00893309672522058,0.013500000000000002,-0.0059,0.0023,7e-05,-0.046969959399514316,-0.06098961640640077,-0.12088654416993805
2002-02-28,0.0018,-0.0008390142075827001,-0.0031,-0.0027,0.0053,7e-05,0.05235355248298701,0.022904886817933345,0.023431250036032747
2002-03-31,-0.0042,0.02365737031055737,0.0029,-0.0016,0.0031,7e-05,-0.1534797640020249,-0.08125654557292972,-0.2157600383062328
2002-04-30,0.0006,-0.041209881767365175,0.012,0.0054,0.0012,7e-05,-0.026964361638355472,0.045149459627060295,0.23047294738689184
2002-05-31,0.006,0.007570354125791212,0.0019,-0.0016,0.0022,7e-05,0.04556954946938996,-0.04195281994223343,-0.09221138038696752
2002-06-30,-0.0018,-0.05552443502955562,0.0012,0.0008,0.0182,6e-05,0.16005814695795095,0.07421102035070426,0.24001740080408318
2002-07-31,0.0049,-0.08704532420171773,0.006500000000000001,-0.0254,0.0003,7e-05,0.17267658943477304,0.062049125181323994,0.2319237583758449
2002-08-31,0.014499999999999999,0.01479980916371737,-0.0028000000000000004,-0.0040999999999999995,0.0089,6e-05,0.009863093655171351,0.04399717110633805,0.018865567058315325
2002-09-30,0.0017000000000000001,-0.0762917486351462,-0.0128,0.0146,-0.0042,7e-05,0.08764730705875579,0.11918154373724565,0.19556074214105967
2002-10-31,-0.0089,0.07154410850381865,-0.0040999999999999995,0.0026,0.0037,6e-05,0.011916724933462852,0.000550758927307271,-0.24260610730689658
2002-11-30,-0.0046,0.053282603142080553,-0.0032,-0.0066,0.0052,6e-05,-0.19204289116398154,-0.13233372954255618,-0.12430712962028823
2002-12-31,-0.0078000000000000005,0.0016619391200283218,0.0012,0.0003,0.0060999999999999995,5e-05,-0.012033839563723614,0.06067681524529345,0.039919804396379543
2003-01-31,0.008,-0.005185969350456787,0.0128,-0.003,0.0026,5e-05,-0.09518912175684324,-0.04865969251421376,0.08535028471034023
2003-02-28,-0.004699999999999999,-0.008052131655114536,0.0040999999999999995,-0.0069,0.0021,5e-05,0.015852379520322035,0.03333761796131274,-0.05066876594335046
2003-03-31,0.008199999999999999,0.00032874699347562597,-0.0165,0.0075,0.0044,5e-05,-0.1093001136619065,-0.056807234424180564,-0.016332415039393755
2003-04-30,-0.0034999999999999996,0.06931249042142351,0.0003,0.0076,0.0028000000000000004,5e-05,-0.1911321864761093,-0.08174884941641913,-0.3179821913674834
2003-05-31,-0.0044,0.016886491699641404,0.015300000000000001,0.0024,0.0007000000000000001,4e-05,0.0684027268844003,0.0498698557413757,-0.08559795340597942
2003-06-30,-0.0003,-0.004355291444527509,-0.0017000000000000001,-0.0012,0.0042,5e-05,-0.1285849686891969,-0.02083246128109284,0.002564812961908025
2003-07-31,-0.0029,0.024357538767779907,0.0032,0.0026,0.004,3e-05,-0.11754810084971146,-0.09167034223442716,-0.0015380674654772442
2003-08-31,0.0012,0.02825056314806762,0.0053,-0.0031,0.0034000000000000002,3e-05,-0.04762804898925466,-0.09897209354331427,-0.045128382582839244
2003-09-30,-0.0078000000000000005,-0.01885383561653864,-0.0096,-0.0005,0.0015,4e-05,-0.004444451760424073,0.03561095923267921,0.19847241890223488
2003-10-31,-0.0058,0.04525872555196919,0.0028000000000000004,-0.0054,-0.0009,3e-05,-0.16685163502182299,-0.07407256352038516,-0.3444262778484477
2003-11-30,0.0059,0.012026947558821277,0.0011,0.0027,-0.0015,4e-05,-0.0652405218684009,-0.039897093137988726,0.013572077545543682
2003-12-31,-0.0016,0.01704618799494728,0.0001,-0.0139,0.0003,4e-05,-0.12235809202639736,0.0031419840934860943,0.11505595453549233
2004-01-31,0.0059,0.004387686435476823,-0.0015,0.003,0.0038,3e-05,-0.052129065434946664,-0.02415148877485418,-0.09623907099891005
2004-02-29,0.0031,0.013237266582698304,0.0011,0.0019,0.0036,3e-05,0.09257003499345728,0.051743643415653295,-0.13361723945504167
2004-03-31,-0.0007000000000000001,-0.0014464501610014224,0.0,0.0013,0.0017000000000000001,4e-05,0.030032287098874955,0.0374605053255781,0.14021007144382747
2004-04-30,-0.005699999999999999,-0.002489013399234352,-0.0066,-0.0083,-0.0002,4e-05,-0.11926342082681751,-0.10695735233213188,0.026526812506784125
2004-05-31,0.0011,0.007558116133012938,0.0002,-0.0002,0.001,3e-05,0.14842000511827314,-0.033537317944535516,-0.10348785364291224
2004-06-30,0.004699999999999999,0.02026876546656009,0.0048,0.0011,0.003,4e-05,-0.01739174271186905,-0.03602263812984763,-0.0777871887537267
2004-07-31,0.0054,-0.016721581911424366,0.0014000000000000002,0.0021,-0.0032,5e-05,-0.011764841579586571,0.003386234475126315,0.06610632914097092
2004-08-31,0.0070999999999999995,0.009856425496107768,0.0048,0.0004,0.0014000000000000002,5e-05,0.014684551682921265,0.05463098287133761,-0.0019601443714742928
2004-09-30,0.009899999999999999,0.008091604927908058,0.0006,0.001,0.0052,5e-05,-0.05698693137361044,-0.04023897132517984,-0.13643197945349295
2004-10-31,0.0024,0.00909000112644609,0.0018,-0.0053,0.0025,5e-05,-0.05389576820513242,0.003326664284132974,0.19855588074346864
2004-11-30,0.0060999999999999995,0.002592855183831233,-0.0037,0.0017000000000000001,0.0011,7e-05,-0.16616611657166935,-0.0855744445159834,-0.20608037072208418
2004-12-31,0.0004,0.025270105592687386,-0.0014000000000000002,-0.0001,0.002,7e-05,-0.02334736399699111,-0.0496551444852491,0.0037693222162915596
2005-01-31,0.006999999999999999,-0.004988353607166651,0.0097,0.0078000000000000005,0.0016,8e-05,0.11865754380131599,-0.08735121609666319,-0.03600542123262995
2005-02-28,0.0019,0.011889448527695912,-0.0060999999999999995,0.0027,0.0004,9e-05,-0.17119487732919758,-0.10255152504677056,-0.05945525898585524
2005-03-31,0.0087,-0.0029664896780090544,0.0,-0.0005,0.0064,0.0001,0.2959465823016745,-0.060132885172877515,0.14893368909977545
2005-04-30,0.0007000000000000001,-0.00913072947166782,0.0104,-0.004,-0.0004,0.0001,0.18796404419303636,0.06712103380680556,0.08802132806314811
2005-05-31,0.0053,0.020042694516153148,-0.0049,0.004699999999999999,0.0028000000000000004,0.00011000000000000002,0.0,0.0720831088040006,-0.14149433694443836
2005-06-30,0.0028000000000000004,-0.006685180349284892,-0.0063,0.002,0.0027,0.0001,-0.025908184858664862,-0.01596550603039404,-0.09877743284447904
2005-07-31,0.0023,0.029538469152847746,-0.0066,0.0023,0.0011,0.00012,-0.16514705190404455,-0.1186978651045063,-0.03981889867508981
2005-08-31,0.0092,0.01073446647393439,0.011000000000000001,0.0072,-0.0006,0.00013000000000000002,0.12498101017870988,0.04217856983711954,0.08528127275184705
2005-09-30,0.0016,0.014094085227021935,0.002,0.0032,-0.0017000000000000001,0.00014,-0.013755375068485343,0.02318333545565654,-0.055479152320228486
2005-10-31,0.0032,-0.021294251864983238,0.0096,0.008,0.0004,0.00013000000000000002,0.019204979836050073,0.010286419094771126,0.2509415026752415
2005-11-30,0.0023,0.0021372217186526044,-0.0043,0.011399999999999999,-0.0015,0.00015,0.03733767043764402,0.012597874738816905,-0.23926497301340577
2005-12-31,-0.0004,-0.0017547339854706578,-0.005,-0.0022,0.0026,0.00015,0.010416760858255714,0.017122553729826073,0.0008288438104009366
2006-01-31,0.0023,0.020301280443279168,-0.0021,0.0060999999999999995,-0.0003,0.00017,-0.08090663861280034,0.011718452261781032,0.07037275303610624
2006-02-28,-0.0037,0.010149287266981055,-0.011000000000000001,-0.0021,0.0006,0.00018,-0.002812941376614697,-0.09670329510827269,-0.048249769668304854
2006-03-31,0.0009,0.01041448293365832,-0.0023,0.0069,-0.0005,0.00016,-0.07910418109127204,0.042505806137689284,-0.08011024101815067
2006-04-30,-0.0025,0.013866888868434124,0.0005,0.0014000000000000002,0.0052,0.00018999999999999998,-0.05967233148639828,0.005169166314713536,0.017406879892569282
2006-05-31,0.008100000000000001,-0.02019559228912904,0.009399999999999999,0.0036,0.0037,0.0002,0.028710105882431503,-0.006252673889178162,0.3495747931036224
2006-06-30,0.0058,0.01313089767029485,-0.0002,0.0113,0.0013,0.00018,0.07859027459322143,-0.006058270956664558,-0.2286331044262302
2006-07-31,0.0068000000000000005,0.016075147565680403,-0.0009,0.0026,-0.001,0.0002,0.025826399559898405,0.013157066199349643,0.1336269538076431
2006-08-31,0.0013,0.011980937056863539,0.0003,0.0,0.0023,0.00018,0.019635974516858834,0.03297334410081376,-0.1942993596403335
2006-09-30,0.0007000000000000001,0.014806203283071362,-0.0033,-0.0063,0.0025,0.0002,-0.016807118316381153,-0.07875404770138861,-0.027173347509058754
2006-10-31,0.0002,0.011909036410202134,-0.0007000000000000001,-0.0034000000000000002,-0.0011,0.00018,-0.03448617607116922,-0.033141354875733775,-0.07629348436901484
2006-11-30,-0.003,0.014317872538494036,0.0011,0.0013,0.0021,0.0002,-0.01472780671024343,-0.008354965470080522,-0.017265308473309204
2006-12-31,-0.001,0.008383372810685685,-0.0051,-0.0027,-0.0003,0.0002,-0.11630045569616065,0.02149727968581061,0.057871063399252076
2007-01-31,-0.0013,0.018854818719807653,0.0064,-0.0042,0.0002,0.00022000000000000003,-0.06899287148695166,-0.029838033208429593,-0.10382382691901038
2007-02-28,0.005,-0.012700033084466433,0.004699999999999999,-0.0051,0.0036,0.0002,0.0281708769666964,0.01035232070833736,0.3919383318099623
2007-03-31,0.0011,0.0023819578043760004,-0.0007000000000000001,0.0027,-0.0005,0.00018999999999999998,0.02401487620387388,0.11935408407311421,-0.05190785960201749
2007-04-30,0.0002,0.007099715583916755,-0.009300000000000001,-0.0092,0.0003,0.00022000000000000003,-0.03448617607116922,-0.03624380056042753,-0.02910808415807109
2007-05-31,-0.0022,0.022326022068048346,0.0013,0.0034999999999999996,-0.003,0.00018,-0.09566111856911286,-0.043867027636919964,-0.08586129060639225
2007-06-30,0.0040999999999999995,-0.0010232396657787746,-0.0019,-0.0034999999999999996,0.0011,0.00018999999999999998,0.17327172127403678,0.002813845969640738,0.21807324775779735
2007-07-31,0.0019,-0.021376606749572424,-0.011899999999999999,0.0032,-0.0003,0.00018999999999999998,0.3429447511268304,0.19988215553431576,0.3709897415039265
2007-08-31,0.0021,0.011074039274562075,0.011200000000000002,0.0005,-0.0007000000000000001,0.00018,0.04725288485054557,0.11159923153357898,-0.005970209758104694
2007-09-30,-0.0011,0.013669290628175013,-0.0037,-0.0054,0.0003,0.00017,-0.11641035184441129,-0.02820447516583613,-0.26150915537615704
2007-10-31,0.0067,0.02394663536299735,0.0123,0.0004,-0.0012,0.00014,0.04820210181787754,-0.033390749235656436,0.029019336367643422
2007-11-30,-0.0143,-0.018750512374533734,0.006999999999999999,-0.0062,0.0086,0.00016,0.265075517822867,0.2493601548605282,0.2104349574962856
2007-12-31,-0.0079,0.01830506240409413,-0.006500000000000001,0.0002,0.0040999999999999995,0.00014,0.014337163146407317,0.016768133101519034,-0.016310742549719315
2008-01-31,-0.0169,-0.06103654652945956,0.0166,0.0083,0.0046,0.0001,0.13774846690208142,0.19136146284118993,0.15224413972461504
2008-02-29,0.0103,0.009414898830798712,-0.0264,0.0012,-0.0017000000000000001,7e-05,0.09178034910080024,0.04408864654955558,0.01289361764804653
2008-03-31,-0.0088,0.01645704408410431,0.005699999999999999,0.0003,0.0059,9e-05,0.05235355248298701,0.06224492041263385,-0.035670127324355594
2008-04-30,0.008199999999999999,0.023797360964443293,-0.003,-0.0012,0.0009,8e-05,-0.16925296167911918,-0.10823493414225638,-0.2085107892887117
2008-05-31,0.0045000000000000005,0.012398508855042678,0.0029,0.0026,0.0,8e-05,-0.0472016014842942,-0.07046381634517562,-0.15358971809491972
2008-06-30,0.0191,-0.06176874731159909,-0.0007000000000000001,-0.012199999999999999,0.0031,8e-05,0.14265630040152333,0.021257245757068333,0.29508593373552827
2008-07-31,-0.009399999999999999,0.0004110689719496463,-0.0116,0.0062,0.0036,7e-05,0.07781702235680754,0.0733758663049473,-0.04308621031737436
2008-08-31,-0.004699999999999999,0.018631013921585726,-0.0125,0.0023,0.0064,6e-05,0.03546005137886965,0.009475822992846439,-0.10516683588616083
2008-09-30,-0.026699999999999998,-0.05950749650702214,0.048799999999999996,-0.0368,0.0288,7e-05,0.26385199100026213,0.19707443588200757,0.6457966321886182
2008-10-31,-0.0040999999999999995,-0.16265859734039712,0.018799999999999997,0.0226,0.0197,4e-05,0.37766227893521265,0.2593133003688495,0.4189975779834323
2008-11-30,-0.0242,-0.11278660840671506,0.0106,-0.0066,0.0191,1e-05,0.250483769369636,0.0642044842993128,-0.08009836820940297
2008-12-31,-0.0184,0.039009721263854935,0.017,0.015300000000000001,0.0075,0.0,-0.09361938367078171,-0.07134676239711712,-0.3235317072557531
2009-01-31,0.0182,-0.03924898024575363,-0.0216,0.0022,-0.012199999999999999,0.0,-0.13602329523470136,-0.08098704199316664,0.11422114409002315
2009-02-28,0.0231,-0.06547445958671982,-0.020099999999999996,0.018000000000000002,-0.0213,1e-05,0.0644137628565784,-0.052498919198737504,0.03312065065795755
2009-03-31,-0.016,0.07851568633918227,0.0129,-0.005600000000000001,0.0155,1e-05,-0.03620592346218565,0.10605640699271746,-0.04885487068851502
2009-04-30,-0.0258,0.03704464577841016,-0.0004,-0.0043,-0.0064,1e-05,-0.25251640706738376,-0.08821214974531344,-0.19005411758495594
2009-05-31,-0.0062,0.04381400248699663,0.0138,0.0055000000000000005,-0.002,0.0,-0.15846193050747504,-0.17372978557066432,-0.23277886329788222
2009-06-30,0.0003,0.019583846872585298,-0.0074,0.0025,-0.0018,0.0,-0.158224005214894,-0.1718298363026447,-0.0930651223031922
2009-07-31,-0.0123,0.04644926999664367,0.0005,-0.0016,0.0127,1e-05,-0.08462461717864844,-0.11805466407038523,-0.016453403503297714
2009-08-31,0.0083,0.013512741596199085,-0.0086,-0.004699999999999999,-0.0063,1e-05,-0.015037877364540098,-0.048255466070148856,0.003466207976486224
2009-09-30,0.0063,0.01866419038395417,-0.004,-0.0055000000000000005,-0.0063,0.0,-0.12348105677102139,-0.022144887146702708,-0.015498140201879895
2009-10-31,-0.0023,-0.005686173344937373,-0.027999999999999997,-0.0008,-0.0187,0.0,-0.0527981855669708,0.024296065402631406,0.18095396195686764
2009-11-30,-0.0018,0.05780283563551247,0.0028000000000000004,-0.0039000000000000003,0.0075,0.0,-0.010598130991823274,0.06418984111654691,-0.22485570367552654
2009-12-31,0.0005,0.025459044729774227,-0.009899999999999999,-0.002,0.0032,0.0,-0.23001643060197186,-0.15206612618045323,-0.12269102096857587
2010-01-31,-0.0123,-0.04185960400918187,-0.0097,-0.0004,-0.0044,0.0,0.0301909722791458,0.05930821353982463,0.1271689848022457
2010-02-28,0.0040999999999999995,0.037412129118614246,0.0013,-0.0055000000000000005,0.0039000000000000003,0.0,0.029306126585499248,-0.0034402352551925475,-0.23314469580399022
2010-03-31,-0.0014000000000000002,0.01523509402764045,-0.0036,-0.0049,0.0016,0.0,-0.17728013452102842,-0.045389918422879205,-0.10308390682023427
2010-04-30,-0.0111,-0.0022750491321525956,-0.0172,-0.0096,-0.0092,1e-05,-0.039565600206191265,-0.04936336601146607,0.22598199779191352
2010-05-31,-0.0033,-0.06344085316199521,-0.0118,0.0005,-0.0064,1e-05,0.2966107031960823,0.15409136432810033,0.3746084571636832
2010-06-30,-0.0037,-0.04253383582276271,-0.0098,0.0004,-0.0036,1e-05,0.03761686357130678,0.004926009029063039,0.07419708796540858
2010-07-31,0.0017000000000000001,0.0642480238590526,0.0006,0.0004,-0.0021,1e-05,-0.13743719885351768,-0.0018166919058097974,-0.38511768052035844
2010-08-31,0.0048,-0.0021611408424897505,0.0001,-0.0026,0.0076,1e-05,0.09815227818151406,0.024921907380111463,0.10301730866154557
2010-09-30,-0.0054,0.036744732919872014,-0.0026,0.0004,0.0029,1e-05,-0.12427316625715012,0.0458669967764207,-0.09454263947648167
2010-10-31,0.0014000000000000002,0.01238341753053529,0.0007000000000000001,0.0032,-0.001,1e-05,-0.1225201359406527,0.06807792808347202,-0.11147386148740024
2010-11-30,0.0008,0.009978499186876988,-0.0059,-0.0021,-0.0003,1e-05,0.08594242980072475,-0.054534814695594847,0.10469991546523616
2010-12-31,-0.0015,0.033205820829569355,-0.001,-0.0064,0.0023,1e-05,-0.18940541168235958,-0.1523654923327573,-0.28231562839158864
2011-01-31,0.0063,0.010596255585552328,0.0070999999999999995,0.0,-0.0027,0.0,-0.14510796045352037,0.04324772321458781,0.09556628017043867
2011-02-28,-0.0023,0.011426339111544337,0.0042,-0.0044,0.0027,1e-05,-0.06801487629897474,-0.0690708107722875,-0.06232222159128398
2011-03-31,0.0022,-0.007299258302730927,-0.0011,0.0058,-0.0032,0.0,0.04023531219189902,0.008198954358801025,-0.03380759761914609
2011-04-30,0.0066,0.02120475642891062,0.0029,0.0021,-0.0005,0.0,-0.025679014417691493,0.04801450375470395,-0.18457889409560435
2011-05-31,0.0025,0.006189620757040437,0.0104,0.0042,-0.0005,0.0,0.08315036833217015,-0.004569484768942367,0.046365920557925655
2011-06-30,0.004,-0.01819132035177251,0.009899999999999999,0.0018,-0.0024,0.0,0.10109611687136888,0.043054880971929776,0.06696276474907759
